,Date,Close,Num_Workday,Test_Period_Ahead_Return,Single_Period_Ahead_Return,Test_Period_Ahead_Std
55,1988-03-22,270.8999938964844,15,-0.01092650986256275,0.00029537501530666675,0.00018016324757604121
56,1988-03-23,270.9800109863281,16,-0.008746127163177365,-0.020665753474333443,0.00014695908264084144
57,1988-03-24,265.3800048828125,17,0.02464393859593844,-0.01755973915279396,0.00010254208285507814
58,1988-03-25,260.7200012207031,18,0.04587293417873923,-0.0016876435998240955,9.827698210376353e-05
59,1988-03-28,260.2799987792969,19,0.052328243357402604,0.007876086532131218,9.896718970453806e-05
60,1988-03-29,262.3299865722656,20,0.04490526963089585,-0.007662026268175689,0.00030061375782981954
61,1988-03-30,260.32000732421875,21,0.0072602338571136835,0.0031883318566133414,0.0003000462994293181
62,1988-03-31,261.1499938964844,22,0.004135619816525255,-0.010492017225399927,0.0002878247065045589
63,1988-04-04,258.4100036621094,0,0.012654266349330782,0.00959719419210615,0.0002830143879354581
64,1988-04-05,260.8900146484375,1,-0.001916516431929276,0.02702283490025084,0.0002029530020271553
65,1988-04-06,267.94000244140625,2,-0.03493325290682378,0.0025004960216896445,0.00020152081702795366
66,1988-04-07,268.6099853515625,3,-0.036223450353177276,0.012322803531818222,0.0002089582785093931
67,1988-04-08,271.9200134277344,4,-0.034127678438656495,0.002794863233738577,0.00022038697410232797
68,1988-04-11,272.67999267578125,5,-0.02801813237520282,0.004474113442395887,0.00022266303582466336
69,1988-04-12,273.8999938964844,6,-0.02661558491190403,0.0007666719961939376,0.00022203361904820731
70,1988-04-13,274.1099853515625,7,-0.027689601778483185,-0.043413208319361,4.1388921026500554e-05
71,1988-04-14,262.2099914550781,8,0.011860783229053396,7.634923115975064e-05,4.465217379611267e-05
72,1988-04-15,262.2300109863281,9,0.00690232804317778,-0.0020974651546483416,4.377672503627057e-05
73,1988-04-18,261.67999267578125,10,0.010126849475143824,-0.004929601281906252,4.1425525123617e-05
74,1988-04-19,260.3900146484375,11,0.02112216172123866,-0.006951219226342696,4.779887251431951e-05
75,1988-04-20,258.5799865722656,12,0.0179829246482034,0.0011602534075583941,5.236658068576022e-05
76,1988-04-21,258.8800048828125,13,0.011433835751115763,0.014524141280540566,3.431766656386266e-05
77,1988-04-22,262.6400146484375,14,-0.007805430232293322,0.009137959802876721,2.348488654749847e-05
78,1988-04-25,265.0400085449219,15,-0.01946877262205793,0.00592354646854959,2.122674733719658e-05
79,1988-04-26,266.6099853515625,16,-0.02100437303033924,-0.0003375580167110105,3.953373681672402e-05
80,1988-04-27,266.5199890136719,17,-0.037032851283365434,-0.004502407845257597,4.254459721734975e-05
81,1988-04-28,265.32000732421875,18,-0.030566921623932628,-0.004824358299269635,6.115175687816999e-05
82,1988-04-29,264.0400085449219,19,-0.014543236682395863,0.0010982351839093174,6.898972647971505e-05
83,1988-05-02,264.3299865722656,0,-0.007717542961347055,0.005901820283055083,7.473230356292919e-05
84,1988-05-03,265.8900146484375,1,-0.02572502342561718,-0.010004150271030144,8.576816691079391e-05
85,1988-05-04,263.2300109863281,2,-0.03118947829354319,-0.005280608556862826,9.086627367036997e-05
86,1988-05-05,261.8399963378906,3,-0.02115799198901908,-0.004773907796679547,9.122446253776798e-05
87,1988-05-06,260.5899963378906,4,-0.014697366077320646,-0.002724553762829498,9.57051108954911e-05
88,1988-05-09,259.8800048828125,5,-0.020394039372701026,0.004348179396572092,0.00010766120882312607
89,1988-05-10,261.010009765625,6,-0.014099164996253848,-0.01670440100383782,8.158424541868548e-05
90,1988-05-11,256.6499938964844,7,0.0038574742859819973,0.0021819504068237615,8.217682582373999e-05
91,1988-05-12,257.2099914550781,8,0.005132021958988674,0.01162482349553413,6.978485740797164e-05
92,1988-05-13,260.20001220703125,9,-0.010761022979195739,0.008032268408303126,0.00018190893461572264
93,1988-05-16,262.2900085449219,10,0.015364667535960164,-0.012352818050246902,0.00017842006037090363
94,1988-05-17,259.04998779296875,11,0.04593717419347238,-0.015556779426403912,0.00014603419876952823
95,1988-05-18,255.0200042724609,12,0.05709349092571174,0.005019149474800882,0.0001461692361804073
96,1988-05-19,256.29998779296875,13,0.056340238506255566,0.001794857567561968,0.00014569776334446183
97,1988-05-20,256.760009765625,14,0.057057148073242185,-0.008490449648137425,0.00014121997846042726
98,1988-05-23,254.5800018310547,15,0.058841997092450665,0.010802045413747356,0.00016997268075025614
99,1988-05-24,257.3299865722656,16,0.0726304877653952,0.001204787985658291,0.00017963363631656918
100,1988-05-25,257.6400146484375,17,0.06652687143434505,0.003454370750885891,0.00017934000692908765
101,1988-05-26,258.5299987792969,18,0.06707150589782626,-0.004370884957831017,0.0001704945055872964
102,1988-05-27,257.3999938964844,19,0.07253307641974024,0.03465428764276364,9.012047541751106e-05
103,1988-05-31,266.32000732421875,20,0.04764945213431676,0.01738511848708354,7.294075476933556e-05
104,1988-06-01,270.95001220703125,0,0.030337703821257896,-0.005056377830013887,0.00010514905761286278
105,1988-06-02,269.5799865722656,1,0.017953954657428904,0.004303003634872634,0.00010478487699933747
106,1988-06-03,270.739990234375,2,0.017064324753753773,0.002474748658867705,0.0001104622054199349
107,1988-06-06,271.4100036621094,3,0.008142630799377033,-0.006816278245288403,0.00011031557302313791
108,1988-06-07,269.5599975585937,4,0.025374671315627557,0.02396494848488781,7.8356064759392e-05
109,1988-06-08,276.0199890136719,5,0.016085800370009895,-0.004492392883595038,7.675675798744104e-05
110,1988-06-09,274.7799987792969,6,0.017577649733323812,0.003966796501684642,7.817364603697364e-05
111,1988-06-10,275.8699951171875,7,0.010403433385237665,0.0007250234188980441,0.00010805741844465875
112,1988-06-13,276.07000732421875,8,-0.007606788306595586,0.010649481520654609,0.0001118667082315589
113,1988-06-14,279.010009765625,9,-0.0060571391070373855,0.0005734692538227638,0.00011330749743410781
114,1988-06-15,279.1700134277344,10,-0.011462592875719445,-0.017014721393884876,9.186684169422417e-05
115,1988-06-16,274.4200134277344,11,0.015013464454451888,0.0034253038329351178,9.634471294571766e-05
116,1988-06-17,275.3599853515625,12,0.005447414583803429,-0.006318965452273281,0.00010811510211364399
117,1988-06-20,273.6199951171875,13,0.02715442149101381,0.010160071737835686,0.00012402486108319116
118,1988-06-21,276.3999938964844,14,0.0028582075338892524,0.014688848220866009,0.00010118501652974905
119,1988-06-22,280.4599914550781,15,-0.012515080064847951,-0.003030757075565883,0.00010349674750675716
120,1988-06-23,279.6099853515625,16,-0.015914959846151495,-0.0031114593997550823,0.00010429717239959595
121,1988-06-24,278.739990234375,17,-0.010798519600707355,-0.01711268271790169,8.592512825689203e-05
122,1988-06-27,273.9700012207031,18,-0.003613498667605909,0.012227638385915642,7.311010102043871e-05
123,1988-06-28,277.32000732421875,19,-0.010240863489414036,-0.004868044381440224,7.30049340170225e-05
124,1988-06-29,275.9700012207031,20,-0.0018117911287036305,0.009312632941445773,6.854596628681345e-05
125,1988-06-30,278.5400085449219,21,-0.00448768565252056,-0.006031532784592513,6.806744813415129e-05
126,1988-07-01,276.8599853515625,0,-0.004045348466537362,0.015134012363995825,4.395672239656448e-05
127,1988-07-05,281.04998779296875,1,-0.02622307574201532,-0.013734159470613107,3.474886497955218e-05
128,1988-07-06,277.19000244140625,2,-0.007070931266694719,-0.0008657968623010864,4.702511462164469e-05
129,1988-07-07,276.95001220703125,3,-0.018487183278902333,-0.006463291085121064,5.4608460548690645e-05
130,1988-07-08,275.1600036621094,4,-0.023804398253280148,0.002071548614015527,5.765934610083251e-05
131,1988-07-11,275.7300109863281,5,-0.02118012586660433,-0.00997352442761973,5.177449171372851e-05
132,1988-07-12,272.9800109863281,6,-0.009268073402721004,0.005494907830724374,5.346981783736227e-05
133,1988-07-13,274.4800109863281,7,-0.024482661584554692,0.0036067844460422713,7.398463483221496e-05
134,1988-07-14,275.4700012207031,8,-0.014956238788000046,0.006606916601276605,0.00012295961439142563
135,1988-07-15,277.2900085449219,9,0.0007212004879026405,-0.005589881578065468,0.00011932395071092674
136,1988-07-18,275.739990234375,10,0.007325812732251904,-0.007470797242151136,0.00011206304254997486
137,1988-07-19,273.67999267578125,11,0.014725222475692874,0.0056636157264996915,0.00011068759736778481
138,1988-07-20,275.2300109863281,12,0.012534903723215345,-0.012353392720067122,9.314622512166616e-05
139,1988-07-21,271.8299865722656,13,0.021999085022719855,-0.011845643894210663,7.489522039773163e-05
140,1988-07-22,268.6099853515625,14,0.03149556023237034,0.004765382400805652,7.897366898741737e-05
141,1988-07-25,269.8900146484375,15,0.022490557179551313,0.002074910253064422,9.807868552625312e-05
142,1988-07-26,270.45001220703125,16,0.007838768798296928,-0.009946394231799981,0.0001183431506925319
143,1988-07-27,267.760009765625,17,0.0004855276294854319,0.013407514964736562,0.00010073391948444237
144,1988-07-28,271.3500061035156,18,-0.009397524426714347,0.022627543735956546,3.9949572866281254e-05
145,1988-07-29,277.489990234375,19,-0.032037134468708844,0.0009730784559901953,4.8024842753248276e-05
146,1988-08-01,277.760009765625,0,-0.04676706615511051,-0.00018007743659384463,6.013632530564945e-05
147,1988-08-02,277.7099914550781,1,-0.039537578072793615,0.00349285675902673,5.678103724660841e-05
148,1988-08-03,278.67999267578125,2,-0.04209121851957547,-0.003121842758908483,5.933475376414505e-05
149,1988-08-04,277.8099975585937,3,-0.038047613178461455,-0.002663655883078397,5.9273557332180894e-05
150,1988-08-05,277.07000732421875,4,-0.03832964534757568,-0.004006264986457804,6.564716136087237e-05
151,1988-08-08,275.9599914550781,5,-0.04631105658436453,-0.012284331917046063,6.092390112623178e-05
152,1988-08-09,272.57000732421875,6,-0.03400968295173953,-0.01716987397741988,6.786890160925792e-05
153,1988-08-10,267.8900146484375,7,-0.0016798394207481698,0.0033968162110313937,7.074006364748538e-05
154,1988-08-11,268.79998779296875,8,-0.012425582178460175,-0.0007439795332399792,7.178759087618821e-05
155,1988-08-12,268.6000061035156,9,-0.009530891662032031,-0.014259184671677564,6.109164500551967e-05
156,1988-08-15,264.7699890136719,10,0.015447356224649126,0.00740273465266126,5.730540078926527e-05
157,1988-08-16,266.7300109863281,11,0.008810315634328653,0.0008248086516008942,5.926632043206281e-05
158,1988-08-17,266.95001220703125,12,0.004195523753409292,0.0010862633979535448,7.30354693995162e-05
159,1988-08-18,267.239990234375,13,-0.008943212910475373,-0.0029560621771125006,0.00012686557472415896
160,1988-08-19,266.45001220703125,14,0.017789416465449567,-0.01227254412249454,0.00010485644570794097
161,1988-08-22,263.17999267578125,15,0.03491907704674067,0.000455943158776987,0.00010452033202419692
162,1988-08-23,263.29998779296875,16,0.03554886556432487,0.015723565667966417,8.844995945829433e-05
163,1988-08-24,267.44000244140625,17,0.01963057116390144,-0.007403570775699226,7.872955227233606e-05
164,1988-08-25,265.4599914550781,18,0.03134185034292328,0.002184951060476102,8.05234341476392e-05
165,1988-08-26,266.0400085449219,19,0.02770258186915916,0.010599822267576199,7.400998554571987e-05
166,1988-08-29,268.8599853515625,20,0.020680013312139246,0.0008182743163340221,7.594227743917022e-05
167,1988-08-30,269.0799865722656,21,0.027055147698031114,-0.003753453613970764,7.673448976943004e-05
168,1988-08-31,268.07000732421875,22,0.02644830135478599,-0.01201179219131619,5.5246412119101614e-05
169,1988-09-01,264.8500061035156,0,0.04874458510325104,0.023938063778683325,2.2500608228954884e-05
170,1988-09-02,271.19000244140625,1,0.01733106738714213,0.004351165843719483,2.2226259428213087e-05
171,1988-09-06,272.3699951171875,2,0.01674192326739884,0.0010647595187461764,2.2185560373983675e-05
172,1988-09-07,272.6600036621094,3,0.01749427473632336,0.00011002266153436507,2.4679341064825734e-05
173,1988-09-08,272.69000244140625,4,0.013678576232840087,0.003997199487079971,2.4020510335506717e-05
174,1988-09-09,273.7799987792969,5,0.011834283909785767,-0.0013514322406209275,2.4742092227261443e-05
175,1988-09-12,273.4100036621094,6,0.01064336938346144,0.003694121473599075,2.480094085759901e-05
176,1988-09-13,274.4200134277344,7,0.004664378385922458,0.007069352922173062,2.0975897151514643e-05
177,1988-09-14,276.3599853515625,8,0.0006875179167654987,-0.0043420963708859905,3.2991733403272496e-05
178,1988-09-15,275.1600036621094,9,0.01824389063403384,0.009449069882657717,2.7601052885202106e-05
179,1988-09-16,277.760009765625,10,0.006228328081532559,-0.00673241305962442,2.231921354589247e-05
180,1988-09-19,275.8900146484375,11,0.011598758634055,0.0037695384831849693,2.268503698902718e-05
181,1988-09-20,276.92999267578125,12,0.0051276982099836,0.0018055104655470826,2.4076419715556074e-05
182,1988-09-21,277.42999267578125,13,0.007893892150174253,-0.0036404832740171244,2.1927985289554997e-05
183,1988-09-22,276.4200134277344,14,0.013566311474694932,0.002170521513610859,5.672043885006831e-05
184,1988-09-23,277.0199890136719,15,0.03256089772931451,-0.002526827367026495,5.399899731773867e-05
185,1988-09-26,276.32000732421875,16,0.03579177717397427,-0.00224375760261193,5.277544487228505e-05
186,1988-09-27,275.70001220703125,17,0.03699666752932045,0.0030829726090081866,8.167490435665741e-05
187,1988-09-28,276.54998779296875,18,0.01912857992560133,0.013126035230672291,6.909729373679905e-05
188,1988-09-29,280.17999267578125,19,0.010493263324509979,-0.002462711326446165,6.771424717220371e-05
189,1988-09-30,279.489990234375,20,0.014132929067401823,-0.001431156429426856,6.702843975168934e-05
190,1988-10-03,279.0899963378906,0,0.01899035572787142,-0.002651439478608554,7.101682840754796e-05
191,1988-10-04,278.3500061035156,1,0.03272852578337859,0.004562561472334147,8.324071166918559e-05
192,1988-10-05,279.6199951171875,2,0.019168929127883955,0.001967020671452214,0.00011709743999942655
193,1988-10-06,280.1700134277344,3,0.03886919944652901,0.020951546688994883,8.476869322520349e-05
194,1988-10-07,286.0400085449219,4,0.020381717235720333,0.0005942627082866787,8.888053799661585e-05
195,1988-10-10,286.2099914550781,5,0.014954050896467879,-0.0010831122876519335,8.829153790269051e-05
196,1988-10-11,285.8999938964844,6,0.016509273597298826,-0.014200761263617762,6.436137706163585e-05
197,1988-10-12,281.8399963378906,7,0.027746265348526145,0.004541579605196694,9.046850507014356e-05
198,1988-10-13,283.1199951171875,8,0.008194431210195752,0.0011302886752533826,9.173136335163785e-05
199,1988-10-14,283.44000244140625,9,0.011677947819937678,0.003351722406323504,9.128460533607303e-05
200,1988-10-17,284.3900146484375,10,0.010126847698202747,0.010794952876371998,8.080797333930786e-05
201,1988-10-18,287.4599914550781,11,0.00017400094633583627,-0.008627219586964855,7.252138616139769e-05
202,1988-10-19,284.9800109863281,12,0.008877811361366854,0.021334782573775867,2.6591693622066803e-05
203,1988-10-20,291.0599975585937,13,-0.011509675433296786,0.002782922989720513,3.055767818176696e-05
204,1988-10-21,291.8699951171875,14,-0.02364064142226743,-0.004728149196214637,3.321292975683046e-05
205,1988-10-24,290.489990234375,15,-0.026988869157126925,0.00044753653200789684,3.7488903706923155e-05
206,1988-10-25,290.6199951171875,16,-0.02288209348363274,-0.0033032532902322327,3.898447719344737e-05
207,1988-10-26,289.6600036621094,17,-0.02592698222287356,-0.01456880883570584,2.3800609197365617e-05
208,1988-10-27,285.44000244140625,18,-0.009984606499226263,0.004589397237209806,5.4491084409688336e-05
209,1988-10-28,286.75,19,-0.035292049231691366,0.0018133880162925023,5.2629724223042465e-05
210,1988-10-31,287.2699890136719,20,-0.037316815646179224,0.0008355232399222247,5.427469153804461e-05
211,1988-11-01,287.510009765625,0,-0.035824903344907316,0.0,6.714385137824917e-05
212,1988-11-02,287.510009765625,1,-0.051859076747497755,0.0006955642678880916,7.03875934197135e-05
213,1988-11-03,287.7099914550781,2,-0.0496679936455211,-0.009523444842904634,8.09042665017941e-05
214,1988-11-04,284.9700012207031,3,-0.03347723796910589,-0.00814123351328463,7.870685461010675e-05
215,1988-11-07,282.6499938964844,4,-0.02639303596733923,0.004670112693164181,7.73832300241827e-05
216,1988-11-08,283.9700012207031,5,-0.027326864571141356,-0.006409153489435772,8.337174555543203e-05
217,1988-11-09,282.1499938964844,6,-0.014389500784760917,0.0015594628776340813,8.420501355498064e-05
218,1988-11-10,282.5899963378906,7,-0.022046112980159956,-0.021090596030695335,4.733130348525172e-05
219,1988-11-11,276.6300048828125,8,0.004554855740102279,-0.0002892567271494908,5.3131192230674605e-05
220,1988-11-14,276.54998779296875,9,0.01352385072153026,0.0023865618920347518,6.0392047500067526e-05
221,1988-11-15,277.2099914550781,10,0.021536024691485783,-0.01662993937326948,2.7797553963928635e-05
222,1988-11-16,272.6000061035156,11,0.034299361313899254,0.0030080972335245104,3.07100119286679e-05
223,1988-11-17,273.4200134277344,12,0.028856644515324267,0.007351251369088671,3.6306802715106774e-05
224,1988-11-18,275.42999267578125,13,0.03329344541837437,-0.0008713293423258422,3.765956833424269e-05
225,1988-11-21,275.19000244140625,14,0.04433305025181244,0.0037064900782107888,3.8154130945910955e-05
226,1988-11-22,276.2099914550781,15,0.04254009761957138,0.00680643329703103,4.550866492189275e-05
227,1988-11-23,278.0899963378906,16,0.029702649769496752,-0.006221047175771441,3.6496700388311656e-05
228,1988-11-25,276.3599853515625,17,0.038247242308876425,0.005536363359292491,3.870630811284953e-05
229,1988-11-28,277.8900146484375,18,0.03073150375031573,0.008636488430577977,3.610084009876721e-05
230,1988-11-29,280.2900085449219,19,0.02122794786850037,0.010310692649596175,3.069942147433585e-05
231,1988-11-30,283.17999267578125,20,0.0072039289416096705,-0.00434345822643703,3.009813694800269e-05
232,1988-12-01,281.95001220703125,0,0.007838238550794475,-0.0022699578674520667,3.257320132099536e-05
233,1988-12-02,281.3099975585937,1,0.017596289680391737,0.011695313261081879,2.8648587510960028e-05
234,1988-12-05,284.6000061035156,2,0.015390037908921867,0.009803262421249155,2.403866221228401e-05
235,1988-12-06,287.3900146484375,3,0.0003827041510020605,0.0019832867448017436,2.362546801592293e-05
236,1988-12-07,287.9599914550781,4,-0.0019099451635264696,-0.005591003609310977,2.081951893209608e-05
237,1988-12-08,286.3500061035156,5,0.0018858338865432457,0.0020254463415515333,2.2243681346888513e-05
238,1988-12-09,286.92999267578125,6,0.004321683977297891,-0.001742585344031911,2.345427092795567e-05
239,1988-12-12,286.42999267578125,7,0.002339187392616329,-0.0006633468779972337,2.3394281711087485e-05
240,1988-12-13,286.239990234375,8,0.003947753358596907,-0.0035634050044394635,2.6902651628356e-05
241,1988-12-14,285.2200012207031,9,0.01609282770579203,-0.0037164208472656316,2.9558801941558855e-05
242,1988-12-15,284.1600036621094,10,0.01393578056040179,0.007390224086612529,3.336697894605696e-05
243,1988-12-16,286.260009765625,11,-0.0021309852872571154,0.0095018554038691,4.732231243760848e-05
244,1988-12-19,288.9800109863281,12,0.0034949796167550768,-0.005121499515750747,4.4088581495306315e-05
245,1988-12-20,287.5,13,0.01081734035326087,-0.0003130307404891304,4.397310278550672e-05
246,1988-12-21,287.4100036621094,14,0.013499895039749514,-0.001809223781518735,4.287523015085232e-05
247,1988-12-22,286.8900146484375,15,0.0165916518700725,0.004461635867199557,4.310050698115111e-05
248,1988-12-23,288.1700134277344,16,0.009924645932251763,-0.0037131112689040434,4.2291964746754684e-05
249,1988-12-27,287.1000061035156,17,0.01960990861415227,0.0009404005849255497,4.254273092758645e-05
250,1988-12-28,287.3699951171875,18,0.02282770529302695,0.008490804478077738,3.8366190464990986e-05
251,1988-12-29,289.8099975585937,19,0.016942147280880913,-0.005831415257040983,3.2289577037289474e-05
252,1988-12-30,288.1199951171875,20,0.023878956682663363,-0.008572821263926849,2.1849923465126668e-05
253,1989-01-03,285.6499938964844,0,0.030596957600917674,0.015193406023538653,1.2408218856385848e-05
254,1989-01-04,289.989990234375,1,0.02582854927475103,0.0021379879929179935,1.2539496339387948e-05
255,1989-01-05,290.6099853515625,2,0.02498196941458249,0.002339985642739439,1.3576832237535165e-05
256,1989-01-06,291.2900085449219,3,0.021662251960216622,0.0012358314429002605,2.162664511282028e-05
257,1989-01-09,291.6499938964844,4,0.012995057857834438,-0.0021258190645035827,3.4456032468672536e-05
258,1989-01-10,291.0299987792969,5,0.029584633560989174,0.005841364169198438,3.3524137246093294e-05
259,1989-01-11,292.7300109863281,6,0.02603079572030416,0.004099277984549284,3.703555840142148e-05
260,1989-01-12,293.92999267578125,7,0.030925718927626834,0.002687743900273872,3.861847339125119e-05
261,1989-01-13,294.7200012207031,8,0.035694859426231844,0.000950050142973486,3.788785552141659e-05
262,1989-01-16,295.0,9,0.039016982256355935,-0.0020677469544491526,3.565376667758139e-05
263,1989-01-17,294.3900146484375,10,0.05034130258914773,0.010496267482376124,3.4904431105824246e-05
264,1989-01-18,297.4800109863281,11,0.03825458499716603,0.0013109591113915156,3.59516486610165e-05
265,1989-01-19,297.8699951171875,12,0.036559622744658016,-0.0009063988253185971,3.486713124858631e-05
266,1989-01-20,297.6000061035156,13,0.03800402327498521,-0.00725807667274728,2.632852640253742e-05
267,1989-01-23,295.44000244140625,14,0.0430544310709104,0.014216125684822339,2.272605648898026e-05
268,1989-01-24,299.6400146484375,15,0.04101581039422712,0.0023694814456311714,2.7428253939758587e-05
269,1989-01-25,300.3500061035156,16,0.03519229934883303,0.008889571686028335,3.5674633140495616e-05
270,1989-01-26,303.0199890136719,17,0.01742458903943346,0.007326253386547913,5.1028454545301484e-05
271,1989-01-27,305.239990234375,18,-0.003439876250036992,0.004160724583547622,4.9655275990182556e-05
272,1989-01-30,306.510009765625,19,-0.005317949922936919,0.008808787978956005,4.0052518633936025e-05
273,1989-01-31,309.2099914550781,20,-0.016202514105287967,-0.0011319365906275177,4.9173321266812576e-05
274,1989-02-01,308.8599853515625,0,-0.006799118323945994,-0.0003236922575894768,4.9793132551095834e-05
275,1989-02-02,308.760009765625,1,-0.004534345024555599,0.000485794441444127,5.4710246284278077e-05
276,1989-02-03,308.9100036621094,2,0.0018775260282603973,-0.0024278915901356233,5.4795431887045054e-05
277,1989-02-06,308.1600036621094,3,0.0017198817919213388,0.01223386866845181,6.155391062615574e-05
278,1989-02-07,311.92999267578125,4,-0.02728169604675403,-0.003237839488864552,6.576154879036188e-05
279,1989-02-08,310.9200134277344,5,-0.020037343101994096,-0.00842668699863087,8.295560709247783e-05
280,1989-02-09,308.29998779296875,6,-0.028348980150606367,-0.013331123951657304,7.244584121791831e-05
281,1989-02-10,304.19000244140625,7,-0.012525058443785115,0.0022683271503610965,7.368958169018409e-05
282,1989-02-13,304.8800048828125,8,-0.011053513064862465,-0.002230361666527198,7.563685139122092e-05
283,1989-02-14,304.20001220703125,9,-0.014562863299112582,0.008415507744462144,7.899945273738878e-05
284,1989-02-15,306.760009765625,10,-0.013006978174898468,0.0019558468080500507,8.096394526454896e-05
285,1989-02-16,307.3599853515625,11,-0.01073655631911303,0.006930000599707772,9.322863142467773e-05
286,1989-02-17,309.489990234375,12,-0.005040542853784618,-0.002584858374136507,9.346388159138673e-05
287,1989-02-21,308.69000244140625,13,-0.005539510322828501,-0.01707210784927249,6.301041562190146e-05
288,1989-02-22,303.4200134277344,14,0.012490863686044922,0.004185580902606969,6.216713199194617e-05
289,1989-02-23,304.69000244140625,15,0.008172208521524563,-0.016836800819544737,3.102862935638406e-05
290,1989-02-24,299.5599975585937,16,0.02183204899927505,0.00273737258279425,3.458097637988636e-05
291,1989-02-27,300.3800048828125,17,0.027631625467903,0.0037619177856174205,3.537912711063835e-05
