Date,Open,High,Low,Close
18-04-2013,44.107418060302734,44.107418060302734,44.107418060302734,44.107418060302734
19-04-2013,44.107418060302734,44.107418060302734,44.107418060302734,44.107418060302734
22-04-2013,44.107418060302734,44.107418060302734,44.107418060302734,44.107418060302734
23-04-2013,45.233489990234375,45.233489990234375,45.233489990234375,45.233489990234375
24-04-2013,44.78306928731233,44.78306928731233,44.661800384521484,44.661800384521484
25-04-2013,44.87834930419922,44.87834930419922,44.87834930419922,44.87834930419922
26-04-2013,44.84369659423828,44.84369659423828,44.84369659423828,44.84369659423828
29-04-2013,44.9130017117106,45.21617729241283,44.9130017117106,45.10356903076172
30-04-2013,44.71376772855796,44.98229406888507,44.71376772855796,44.904335021972656
01-05-2013,44.869693756103516,44.869693756103516,44.869693756103516,44.869693756103516
02-05-2013,44.88701676842759,45.077584088785215,44.88701676842759,45.06892013549805
03-05-2013,45.605956044710325,45.675251123759224,45.56264290293487,45.5799674987793
06-05-2013,45.961106965288856,45.961106965288856,45.47602814221342,45.510677337646484
07-05-2013,45.5540042055382,45.5540042055382,45.51935499715503,45.528018951416016
08-05-2013,45.6839207022087,45.75321578979492,45.6839207022087,45.75321578979492
09-05-2013,45.787879479103076,45.83118933559459,45.70992041568626,45.76189422607422
10-05-2013,46.33357990212642,46.33357990212642,45.86582565307617,45.86582565307617
13-05-2013,46.07371839031448,46.08238234255894,45.987098693847656,45.987098693847656
14-05-2013,46.18632352075092,46.3942154042962,46.18632352075092,46.38555145263672
15-05-2013,46.550129710233165,46.801328114356785,46.524141161694835,46.541465759277344
16-05-2013,46.41154923371505,46.44619513425523,46.34225082397461,46.34225082397461
17-05-2013,46.42886685564729,46.42886685564729,46.22963889991319,46.24696350097656
20-05-2013,46.25562729195066,46.25562729195066,46.169004286936655,46.18632888793945
21-05-2013,46.37689080530664,46.38555145263672,46.37689080530664,46.38555145263672
22-05-2013,46.67141019804984,46.67141019804984,46.13435745239258,46.13435745239258
23-05-2013,45.62329468496523,46.03041458129883,45.62329468496523,46.03041458129883
24-05-2013,46.0650566217114,46.0650566217114,46.02174677453165,46.056392669677734
28-05-2013,46.61076759516738,46.654077440160655,46.13434938725333,46.2642822265625
29-05-2013,45.909132229110334,45.909132229110334,45.57997148791589,45.64060592651367
30-05-2013,45.813859774241784,45.83984502445857,45.67526626586914,45.67526626586914
31-05-2013,45.50201324655567,45.510677197551836,45.04292297363281,45.04292297363281
03-06-2013,44.60982182390484,44.791725158691406,44.55784802639606,44.791725158691406
04-06-2013,44.73108643119884,44.7657356262207,44.41925028466031,44.7657356262207
05-06-2013,44.40192855235189,44.41059250383098,44.01213664835504,44.15073013305664
06-06-2013,43.88220887847632,44.47989273071289,43.88220887847632,44.47989273071289
07-06-2013,45.051591738617375,45.22483444213867,44.964972039021596,45.22483444213867
